Date,Custom,sp_500,Algo 1,Algo 2,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
2017-08-14,0.012757184340233131,0.01004374682548792,-0.000428147734551413,0.009516358820762884,0.005971512132501022,-0.003952492036211619,0.008220828759685217,0.0069778754776725896
2017-08-15,0.0032989726847871457,-0.0004988158193557357,-0.0052413886644857785,-0.008361265055242095,-0.004106803244826818,0.002467311491287205,-0.001589707414260788,-0.0050116160650320865
2017-08-16,0.0063567205314500885,0.0014201029777529683,-0.0024679426881961744,0.0032057726310726364,0.0016502255787653741,0.0021095052868007613,0.004093323786070968,-0.0005232086572143356
2017-08-17,-0.01577608735238726,-0.015436913265616137,-0.0006069387339321646,-0.012045752529243827,-0.008078091739658344,-0.007077565628672011,-0.01662914405312477,-0.023725193739455475
2017-08-18,0.0001978670167620914,-0.0018353833934839914,-0.002572641515450555,0.0014275534257883714,0.00017067373296586474,0.0004310793705120109,-0.005368132317858043,-0.0010129766057270784
2017-08-21,0.00047730813964382446,0.0011626229102676966,-0.004280173611719798,0.0005051901178860506,0.0028306715735217924,-0.002180584190740298,0.001353071193053612,0.008524555576704396
2017-08-22,0.016144625235534393,0.009940824503679613,0.002447491323899251,0.008463192195994016,0.0049165006215867715,0.005027810894197682,0.006422655221780539,0.013020209131913596
2017-08-23,-0.0045150147186345056,-0.003453604674394928,0.0014162029046156804,-0.0016380170434727606,-0.0038156942633887922,-0.003586431004497292,-0.004603964395431426,-0.0013390761914561233
2017-08-24,0.0008506481042222698,-0.002074434133647607,0.0008473281155835173,0.0017439535973551325,-0.0012830573803123135,0.0025622612849300896,-0.01733698706504716,-0.002939508133861124
2017-08-25,-0.0006062839141248352,0.0016728373042720346,0.0047093064539336545,0.0017253646922250775,-0.0010210738043243683,0.0006867637644780711,0.00015467616697106834,-0.01470431463493771
2017-08-28,0.007224033958649345,0.00048709604797259054,-0.009612053566996705,0.003230380910753473,0.0020920841131359946,0.002277149607180507,-0.004200555297888764,-0.002528628404997235
2017-08-29,0.008336264048606507,0.0008427977612674997,6.55296756632293e-05,0.0014052111505797305,0.00043994995449958557,-0.0018468691415201024,-0.006329280924278646,0.005218509815950735
2017-08-30,0.03269449150739027,0.004615133058087695,0.0021990459194981982,0.0058164785029151895,0.003914745487017646,-2.511228218993189e-05,0.00594582894384188,0.014501563810405347
2017-08-31,0.013114152253101639,0.005721051924853171,-0.0005277622328770078,0.0065789165726225975,0.004942689824024793,0.012624247799124744,-0.007811087467320177,0.009199174833227186
2017-09-01,-0.004729888348777041,0.0019824813383773066,0.002745704230039765,0.005405593866154401,-0.0012267626241193597,0.001107883143022459,0.00134307767007269,-0.0004935288943018756
2017-09-05,-0.007254491661131863,-0.007550826754961659,-0.005176764944939322,-0.007194712328118184,-0.0012940579887958936,-0.011469209098661335,-0.0009376795623196043,-0.009971964022065904
2017-09-06,0.0004604426403910602,0.003128750737433128,0.001029052808361825,0.003641177675598985,0.002053111508846905,0.0021471417547025413,0.003270731749192013,0.0038603372063503727
2017-09-07,0.01853215858788674,-0.00017845989113951521,-0.0071672749661075355,0.003523513027432114,-0.0011914544779159095,-0.0014209625882791732,0.0002418960098991008,0.006670091304238124
2017-09-08,-0.007734625801875671,-0.001488783416494277,0.00896673546381503,-0.002310554360898566,-0.0030517930965019424,0.0007493052635361153,0.002513070115672811,-0.003306192573304778
2017-09-11,0.009476444951907803,0.01083922760346634,0.011892373898548787,0.008225805779826494,0.0008169833220015299,0.014652479366624728,0.01091519515165573,0.012066004020047759
2017-09-12,-0.0008218484525251608,0.003363999180100441,0.005815568494924941,0.0045974738519883145,0.0031367196739584546,0.002378199541886783,-0.0012630277089136221,0.008287178730000289
2017-09-13,-0.003678798802322654,0.0007570659488558285,0.0006385792784018105,0.002470852187161661,0.0019832114363516067,-0.005226595718398007,-0.0022060977675389948,0.014113966788961818
2017-09-14,-0.006412485966609,-0.0011007176679195263,-0.0068153844806814355,0.0017744485759589462,-0.0030702387815954024,-0.008587232536106494,-0.0065024306760235176,-0.001689454911865007
2017-09-15,0.004083391984023151,0.0018472363580994688,0.005529807055279037,0.002276785203788707,-0.00015800850161251656,-0.005298631940153009,0.001578612129641277,-0.0015271391825171232
2017-09-18,0.004044913550675525,0.0014558660603223306,-0.002923791236075736,0.00754535791957866,-0.000671146480465179,-0.003060235118165999,0.0002948014380017572,0.00678548861573347
2017-09-19,0.0033308207877585554,0.0011102812845715793,0.004934251799167791,-0.002112461611387382,-0.003916641592293657,0.0008392091365119202,-0.005948410886532307,-0.0006757303000657355
2017-09-20,0.003960695391403313,0.0006343127281429606,0.000813529195778576,0.0022771398226174486,0.0005470322039415887,0.0001414470714637961,-0.006219085498235355,-0.003225884769219145
2017-09-21,-0.0038940812986074653,-0.003045960514145296,-0.003299697064049525,0.0013399787116917061,-0.004099260203084931,-0.004375964590824899,-0.007075251507742575,-0.00622488900978746
2017-09-22,0.005841703286305844,0.0006478445173156988,0.0018909492531671915,0.0035863100468308006,0.0001852098967356497,0.0013705577426363913,-0.013758800443461006,-0.0024176738446207713
2017-09-25,-0.011883206913194222,-0.002222026840165925,-0.004931658426678122,0.0017967574915681793,-0.004657473681682346,0.003431274802968787,0.008392436390937119,-0.02171765539228732
2017-09-26,-0.0023416179543757076,7.209632068461147e-05,-0.0027971446105082053,0.002304991198997402,0.0004910495960175343,-0.0038147964658891134,0.0020202468118595274,-0.0060810984050556635
2017-09-27,0.005147924284310064,0.004085163646849521,-0.0012906698858427426,0.012420484505243124,0.007003839803293221,0.005921248611050922,-0.0017388039401172726,0.0034545953253370953
2017-09-28,-0.008477558333651564,0.0012046078243665992,0.0015138257654810179,0.0012893998497155474,-0.0010840234449496222,-0.006653639766478148,-0.0022616699720738875,-0.006558480945758505
2017-09-29,0.003772289731919158,0.0037050907149631662,-0.001557396019095989,0.0033801330282639108,0.004560544759551588,0.006169510129903744,-0.0023739987260350537,0.0036799360008941133
2017-10-02,0.011603394998342804,0.0038739997459671383,-0.0029288180154317354,0.007951852098959059,0.001708585586311706,0.011939401700972407,0.005404746205879496,0.009557846340271459
2017-10-03,-0.002672987495801989,0.002158853672423522,0.010705117220242595,0.0016374579716579784,0.0021023056430264924,-0.001287804264662018,0.003403527102486814,0.007964716630014745
2017-10-04,-0.0022451545316945296,0.0012467548864110167,0.0013825001192392904,-0.002689768870901805,0.00010514354028723359,0.010585475854629987,-0.0009323771494803569,-0.004590189809902334
2017-10-05,0.019546426273408486,0.005646756562926125,3.602598134873694e-05,0.006071301927177831,0.002519036814630171,-0.0021413677575039536,0.005948046231676552,0.010978508602524029
2017-10-06,-0.004171983200829491,-0.0010736382622734686,0.003796017393562992,-0.003162017968464554,-0.0013556762843162096,-0.001353675624043649,-0.0012913122340144634,-0.0004112627178566308
2017-10-09,0.0015310346031744229,-0.001804395664743219,0.0026655006676060424,-0.0027720936844925267,-0.003294508883790792,-0.004799456626095155,-0.012072469684782594,0.0008484404091435582
2017-10-10,0.003353730781458804,0.002322446782173193,0.002520235058471611,0.005568118192559797,-0.0005727357258586974,0.001926372617750527,0.009341913489496534,0.009058509977482698
2017-10-11,0.007463923089912468,0.001803468933287311,-0.0005721103370857707,0.001052147288564972,0.002238188288181453,2.3997582009327445e-05,0.0012386112826106024,-0.004141730063859206
2017-10-12,0.0032376402158478625,-0.0016867300136190755,-0.004654351100025007,-0.001662304633062203,-0.00489205496922851,-0.008459211648590979,-0.001673379892700555,-0.01256320274352296
2017-10-13,9.808601771702874e-05,0.0008781111202582625,0.003504288160571809,-0.002111060672092375,-0.0007666831404501419,-0.0025272345940851038,-0.002376136419218411,-0.00026091001489447757
2017-10-16,-0.010875834709858867,0.0017507647356032052,0.0024592030988728826,-0.0016534965424862998,-0.0010302680495015704,-0.006919434157522608,0.000926984971747924,0.006511444908330555
2017-10-17,-0.0022178921311825452,0.0006724949562879612,-0.003698452979963532,-0.003668893633800555,-0.001027804883923622,0.0016289421704884788,-0.0028825056480122897,-0.004218754185840168
2017-10-18,0.002080307300147151,0.0007423730932734074,-0.0016523590782471602,-0.00013766499832450137,-0.0011672797291896186,-0.007150567381555728,-0.002459928471180595,0.0049491795840352895
2017-10-19,0.007821445344761183,0.0003279635804251946,0.0005848613631584437,-0.001052784171071523,-0.0020630411298739877,0.005359126151167626,-0.006275026075091672,-0.010605970307237977
2017-10-20,0.020736780716211545,0.005116896296007312,-0.002530825881288932,0.003605558467907693,0.002271155489831589,-0.0006025521489164688,0.004498768639532802,0.002819558017767232
2017-10-23,-0.00967945627585376,-0.0039724915637947555,-0.004600606731730107,-0.005883550406636261,-0.004255191768889555,-0.004291675475376343,0.0025131802165481165,-0.008789013515245525
2017-10-24,0.0017937822360301425,0.0016179463387628878,-0.0043277906013380095,-0.000892520193837677,-0.004025875693635994,-0.0017262963011349663,0.0035470264908241678,0.0020993515183995726
2017-10-25,0.001999511425489523,-0.004663057143858063,-0.002714212796858845,-0.00781270327382487,-0.002472047988468895,-0.0018052351057437077,-0.0007683555475601622,-0.008465484229280174
2017-10-26,-0.006333502811936046,0.0012709461705413538,-0.0010437206364536707,-0.0020344205790505,-0.014020572139517906,-0.007441578365579794,-0.0038361170101778312,-0.012691700425072729
2017-10-27,0.016597786294702613,0.008072957350414134,0.007026822190666153,0.004412473960627761,0.0031421723136784148,0.0003737517998001483,9.108339447783108e-05,0.017694593885383636
2017-10-30,-0.00393071978946539,-0.0031924744388955872,0.012926574357457176,-0.00804953955489489,0.0025956037809484744,-0.0041753447754458994,-0.020871901747562704,-0.0012310991917576786
2017-10-31,-0.0007335305645831038,0.0009444852555358096,0.0019398263747528964,0.005383461635769245,0.0073447281354441785,0.0006775700971604072,0.019297390909139844,0.0056159361302128286
2017-11-01,-0.0014049879646702197,0.001592072256781707,0.012681130373803437,-0.0037040865772129546,0.001382454103613151,0.009220558151708191,0.004944031966618301,0.0014636263449891993
2017-11-02,-0.0016559093175087334,0.00018996960486306058,-0.007453804184570905,0.0019191931207067703,-0.0010803600345017372,-0.022453414871895668,0.003270029474178981,0.006420415334316809
2017-11-03,0.004035811005861145,0.0030970792875555375,0.009520266963658016,0.00046364101145031415,-0.002354665753624419,0.0007213122374176706,0.0003598112591125524,0.004194201234247519
2017-11-06,0.0025383442722961553,0.0012713305304810074,-0.004989650881755924,0.007261999158971677,0.008562418063297939,0.00856772994862287,-0.008697699377429258,0.012868800541669057
2017-11-07,0.001561415080708617,-0.00018910668318461443,-0.002503113714049739,-0.009875397636653129,-0.0033707508935245656,-0.0266366197732304,0.008715212437625075,-0.0005906355203499912
2017-11-08,0.0022589506638281223,0.0014436587098169973,0.003332743355859999,-0.0003735151574595665,-0.0007817844520363604,0.004450278886536818,0.01029530415976576,-0.0013825617287943626
2017-11-09,-0.005204462647848129,-0.003761977813581785,0.002687754244366633,-0.00013025984105452109,-0.0014238261458690007,0.004891832092912996,-0.002371576017996202,-0.011289534025200387
2017-11-10,0.0020568112182997034,-0.0008976174447306029,0.003361762951391292,0.00309082030333158,0.00018182868180738326,0.0008755546158478732,0.0027485487968650357,0.0014508510833326491
2017-11-13,-0.003738395928685448,0.0009836192541532451,-9.23777983459417e-05,-0.0014651559526853482,0.0,0.0,0.0,0.0
2017-11-14,-0.005230720363956776,-0.002309620711533511,0.0068999431743587926,-0.0025783003556126877,-0.008979054352733051,-0.003417886422054761,-0.005496995430295582,-0.014812969742513782
2017-11-15,-0.005894812819385198,-0.005525675974360822,0.006475284946262733,-0.004402063285425856,-9.265499205945993e-05,0.002363580777129393,-0.005621780147536559,-0.00358240160570944
2017-11-16,0.023052414386481125,0.008196146017733552,0.009017025538735032,0.012504155899429851,0.011638910410032066,0.006872170817638912,0.017611020807049016,0.0170441124965921
2017-11-17,-0.008729831395899668,-0.0026260422951377427,0.0019173105484698594,0.0035947158038565283,0.004325952906088837,0.002194582612639273,0.00023249905256328418,-0.005227162849613887
2017-11-20,-0.002515311264617459,0.001275762452255913,-0.004988516188280494,0.007350184852723331,-0.0026022008283402838,-0.006144819683058578,0.0038307340067218476,-0.0066015768927125676
2017-11-21,0.014280704276543968,0.006541086075890767,-0.005674296827519129,0.0058766591190565955,0.004353561985284804,0.0021299927431248644,0.0029167237699994075,0.01029079760857088
2017-11-22,-0.0018608684775265338,-0.0007502799121211767,0.0031980287239943327,0.0025301182980116558,0.0015720571131865313,0.0068698061002574464,-0.002382481755054733,-0.006711803892489154
2017-11-24,0.0032509073245167905,0.002056155374497548,-0.0005567387100231766,0.003324432926797189,-0.0003690623308612029,-0.00010665999377634794,0.00046431420945669533,0.0003844032339239689
2017-11-27,-0.004151058716786818,-0.0003842577293442506,-0.008460577526098434,-0.003430157198125352,-0.009714706955688657,-0.003499450098547463,-0.0020322374948665844,-0.009371886264471274
2017-11-28,0.007937644872218595,0.00984846737551015,-0.003333860172080816,0.007445940347244114,0.00811152007967375,0.0018325021998106816,-0.0020633397874193493,0.002526577460492341
2017-11-29,-0.020542478684507537,-0.00036923685973555553,-0.0007070740973266952,0.0012665534608266068,0.0013092280407982493,0.0035333794703429344,0.019917611938656377,-0.017637260578288183
2017-11-30,0.019627683361212123,0.008190946928299692,0.006370006273546905,0.0008495596920768971,0.0008450317077828284,-0.004037692343792476,0.004974641745493447,0.0016924353057863328
2017-12-01,0.0009599436972259996,-0.00202449028924534,0.003576910334449901,-0.002000804423728385,0.005808723178912123,0.001531316186677234,-0.0017280062124329645,-0.003915220282942777
2017-12-04,-0.04170275378722543,-0.0010521455442770167,-0.013437566884203304,0.0025498178120639445,-0.006966926889890868,-0.0046682862368148115,0.00747404731902912,-0.012990359279761663
2017-12-05,0.004089080761445022,-0.003739429575970621,0.0017452475097087935,-0.005638281383383959,-0.005089362725724023,-0.0040809036370708105,-0.011799702940277323,0.0019149421387285594
2017-12-06,0.013944103912271705,-0.00011408709408766704,0.004861327990358945,-0.004981389795684215,-0.00919360067136432,-0.004718140619285771,0.0019697047668227885,0.018509303617212813
2017-12-07,-0.0012535865426036206,0.0029323728639507607,-0.004886149334188737,0.003572869910095706,0.0023699757769992673,-0.0003911760027857092,-0.008949255224211305,0.009378361365843135
2017-12-08,0.010095686085651737,0.005506298872194781,-0.0019766883351825587,0.0011238928101864412,4.001811310772041e-06,0.009304831496367072,-0.006297262794188185,0.004878254737732402
2017-12-11,0.013430574171811557,0.0032019611540636816,0.001439406151363083,0.00024352206597611637,0.00850206657207142,0.010088441393640624,0.0006018567540786446,0.007069150737841534
